date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-05-16,19.8,16,26.4,8.9,,163,28.6,,1004.7,
2023-05-17,18.1,13.6,22.6,0,,169,18.1,,1009.1,
2023-05-18,17.8,12.7,23.6,0,,322,7.9,,1013,
2023-05-19,18.4,13.2,23.8,0,,295,8.5,,1015.4,
2023-05-20,19.6,14.6,25.8,0,,32,8.6,,1011.8,
2023-05-21,18.2,15.2,21.6,7.9,,39,9.5,,1009,
2023-05-22,18.4,13.5,23.2,3.9,,80,10.6,,1009.4,
2023-05-23,19.2,13.9,25.6,0.2,,298,7.8,,1012,
2023-05-24,19.4,14.3,24.8,0,,277,7.6,,1013.7,
2023-05-25,19.9,14.8,24.8,0.2,,31,8,,1014.3,
2023-05-26,20.5,15.8,26.4,2.2,,45,8.9,,1012.9,
2023-05-27,20.9,16,27,0.5,,65,9.2,,1011.7,
2023-05-28,21.3,15.6,26.6,0.6,,13,10,,1010.2,
2023-05-29,21.1,15.3,26.8,0.4,,304,7.4,,1010.5,
2023-05-30,21,16.2,26.8,2.6,,0,7.3,,1012.7,
2023-05-31,20.5,15.4,27.2,0.6,,42,7.9,,1014.1,
2023-06-01,21,16.2,26.8,0.3,,6,8.3,,1013.4,
2023-06-02,21.5,16.3,26.8,0.1,,0,9,,1012,
2023-06-03,21.7,16.8,27.4,0.6,,25,7.2,,1013.4,
2023-06-04,21.7,15.5,27.4,0,,358,6.9,,1016.4,
2023-06-05,22.3,16.7,28.6,0,,186,10.7,,1016.6,
2023-06-06,22.3,19.1,26.6,1.2,,344,6.7,,1015.4,
2023-06-07,22.3,19.7,28,0.3,,17,10.7,,1014.4,
2023-06-08,22.5,18.1,28.6,1.3,,15,10.2,,1012.9,
2023-06-09,22.4,17.1,27.4,0,,9,9.3,,1012.2,
2023-06-10,22.4,17.4,26.9,0,,19,10.2,,1010.3,
2023-06-11,22.2,17.8,26.3,1.2,,3,10.7,,1008.9,
2023-06-12,21.5,17.5,26.2,1.1,,9,8,,1008.4,
2023-06-13,21.8,16.8,26.8,0.3,,312,7.2,,1009,
2023-06-14,22.8,18.3,27.8,0,,157,11.6,,1010.8,
2023-06-15,22.6,19.1,26.6,0.8,,103,12.6,,1010,
2023-06-16,20.5,17.9,25.8,18.9,,304,10.4,,1007.2,
2023-06-17,19.7,17.9,22.4,14,,359,15.5,,1008.4,
2023-06-18,21.4,16,27.2,0,,17,14.7,,1013.2,
2023-06-19,21.9,16,28,0,,16,11,,1015.8,
2023-06-20,22.6,16.7,29,0,,1,9.8,,1016.7,
2023-06-21,23.9,18.7,30,0,,353,10.9,,1016.8,
2023-06-22,25.3,20.3,31.2,0,,346,9.5,,1016.8,
2023-06-23,26.8,21.7,33.6,0,,284,10,,1014.7,
2023-06-24,25.6,21.7,29,0.3,,264,9.5,,1012.7,
2023-06-25,24.4,19.9,30.6,7.3,,1,12.3,,1011.3,
2023-06-26,24.8,20.7,30,0.9,,341,10.3,,1011,
2023-06-27,25.1,19.8,30.3,0,,3,9.2,,1011.8,
2023-06-28,25.5,18.6,31.6,0,,217,8.9,,1011.8,
2023-06-29,25,21.4,30.6,1.3,,292,11.8,,1013.2,
2023-06-30,23.9,18.5,29.8,0,,329,8.4,,1013.6,
2023-07-01,25,19.1,30.8,0.5,,176,15.6,,1009.8,
2023-07-02,23.5,20,29,4.7,,315,11.6,,1009,
2023-07-03,24.2,18.4,29.6,0,,10,12.1,,1011.6,
2023-07-04,25.2,19.5,29.8,0,,337,8,,1012.7,
2023-07-05,25.6,21.7,31.6,2.2,,1,12,,1012.3,
2023-07-06,25.7,20.7,30.6,0,,358,12.7,,1012.6,
2023-07-07,25.4,20.3,30.5,0,,346,12.3,,1015.9,
2023-07-08,25.5,19.9,31.4,0,,17,11.9,,1017.5,
2023-07-09,25.3,18.1,31.6,0,,10,12,,1018,
2023-07-10,25.6,18.8,32.6,0,,6,12.9,,1017.9,
2023-07-11,26.2,18.9,33.2,0,,7,9.5,,1017.6,
2023-07-12,27.1,20.7,34,0,,226,9.2,,1017.7,
2023-07-13,28.5,20.9,36,0,,166,12,,1016.3,
2023-07-14,28,21,34.7,0,,314,9.1,,1014.7,
2023-07-15,28,22.1,34,0,,355,10.2,,1014.3,
2023-07-16,28,21,35.6,0,,5,10.8,,1014.5,
2023-07-17,28.9,22.4,34.9,0,,1,11.1,,1015.1,
2023-07-18,29,22.4,34.4,0,,358,10.3,,1013.9,
2023-07-19,30.8,23,37.1,0,,358,8.8,,1011.1,
2023-07-20,30.3,23.7,37.8,0,,292,8,,1008.4,
2023-07-21,30,23.4,36.2,0,,357,7.1,,1010.3,
2023-07-22,31.9,24.1,38.4,0,,196,14.1,,1013,
2023-07-23,30.3,24.7,37.8,0,,216,6.7,,1015.2,
2023-07-24,31.3,24,38.2,0,,41,7.8,,1013.6,
2023-07-25,33.2,22.7,41.3,0,,150,19.9,,1007.1,
2023-07-26,30.3,26.2,33.4,0,,237,16.2,,1005.9,
2023-07-27,26.2,22.9,29.7,0,,344,17.2,,1011.3,
2023-07-28,25.1,18.1,30.7,0,,31,11.3,,1014,
2023-07-29,26.6,19.9,33.6,0,,31,10.6,,1012.7,
2023-07-30,26.9,19.6,32.8,0,,27,10.2,,1011.7,
2023-07-31,27.1,21.4,32.4,0.1,,359,12.1,,1009.5,
2023-08-01,27.2,21.3,32.8,0,,204,10.4,,1007.4,
2023-08-02,27.3,22.1,33.6,0,,208,17,,1008.3,
2023-08-03,26.5,20.6,31.6,0,,192,13.1,,1010.5,
2023-08-04,26.7,21.2,32.6,0,,210,12.2,,1009.6,
2023-08-05,23,20.5,28.5,21.1,,121,12,,1006.4,
2023-08-06,22.8,18.1,28.2,9.9,,233,10.7,,1007.2,
2023-08-07,24.5,18.8,30.2,0,,173,13.3,,1009.7,
2023-08-08,24,18.8,29.6,0.2,,35,15.2,,1013,
2023-08-09,23.3,17.1,29,0,,24,12.6,,1014.2,
2023-08-10,23.4,16.9,29.7,0,,20,11.5,,1015.2,
2023-08-11,24,17.2,30.6,0,,9,13,,1017.1,
2023-08-12,24.7,19.2,30.6,0,,15,8.8,,1016.7,
2023-08-13,25.2,18.5,32,0,,20,10.1,,1015.6,
2023-08-14,25.3,19.9,31.8,0.5,,60,9.8,,1015.2,
2023-08-15,25.1,19.6,30.6,0,,18,9.1,,1015.1,
2023-08-16,25.3,19.7,32,0,,22,10.5,,1014.8,
2023-08-17,25.4,19.6,31.6,0,,6,13.4,,1013,
2023-08-18,26.2,20.8,31.8,0,,0,11,,1012.3,
2023-08-19,26.6,21.8,31.5,0,,353,9.3,,1012.6,
2023-08-20,27.7,22.4,34.1,0,,8,10.9,,1011.8,
2023-08-21,29.9,22.2,37.7,0,,38,12.5,,1013.2,
2023-08-22,29.7,22.9,37.8,0,,54,13.8,,1012.7,
2023-08-23,28.5,21.9,36.4,0,,354,9.1,,1012.5,
2023-08-24,27.8,22.1,36.8,0.6,,143,8.1,,1012.7,
2023-08-25,27.8,21.9,34.7,0,,11,6.5,,1012.7,
2023-08-26,27.8,21.9,34,0,,11,6.8,,1012,
2023-08-27,27.5,22,33.7,0,,64,7.4,,1010.3,
2023-08-28,28.5,20.8,36.7,0,,150,17.1,,1006.8,
2023-08-29,24.9,20.3,30.6,12.6,,203,17.9,,1006.1,
2023-08-30,24,20.5,30.6,2.6,,200,16.8,,1008,
2023-08-31,23.7,18.9,31.4,0.1,,237,9.1,,1014.2,
2023-09-01,22.8,17.7,30.4,0,,27,11.8,,1017.6,
2023-09-02,23.4,18,29.4,0,,29,11.3,,1018.1,
2023-09-03,24,18.1,29.2,0,,2,10.8,,1017.8,
2023-09-04,24.3,20.6,30,0.4,,33,15.8,,1010.6,
2023-09-05,23.7,18.8,29.2,0,,46,17.9,,1008.8,
2023-09-06,24.3,21.4,29.8,0.4,,42,16.2,,1012.2,
2023-09-07,25.6,20,31.8,4.6,,53,15.4,,1012.7,
2023-09-08,26.5,20.8,32.4,0.2,,79,13.7,,1012.2,
2023-09-09,25.3,18.6,31.8,0,,58,11.7,,1013,
2023-09-10,24.7,18.6,31.6,0,,55,11.6,,1013.7,
2023-09-11,23.7,17.8,30,0,,51,9.3,,1013.7,
2023-09-12,22.8,17,29.4,0,,10,7.6,,1015.3,
2023-09-13,23.5,16.8,31,0,,157,8.7,,1017,
2023-09-14,22.9,16.8,28.1,0,,30,7.2,,1016.6,
2023-09-15,22.9,17.6,29,0,,22,8.1,,1016.2,
2023-09-16,23.6,18.3,30.2,0,,25,11.2,,1017.3,
2023-09-17,23.6,18.7,29.4,0,,26,12.7,,1017.9,
2023-09-18,23.3,18.1,29.6,0,,26,9.4,,1016.5,
2023-09-19,24.4,19.4,29.7,0,,134,11.2,,1015.2,
2023-09-20,24.2,20.2,29.2,0,,8,8.9,,1015.8,
2023-09-21,25.5,21,31.7,0,,167,14.7,,1014.5,
2023-09-22,26.9,20.3,33.2,0,,147,22.4,,1013.7,
2023-09-23,26.9,19.9,32.8,0,,136,21.8,,1013.3,
2023-09-24,21.6,18.4,25.6,27,,22,12.8,,1012.7,
2023-09-25,20.6,16.9,24.4,0.4,,44,10.5,,1012.8,
2023-09-26,22.4,17.6,29,4.5,,58,16,,1011.6,
2023-09-27,23,16.7,29.4,0,,43,11.3,,1012.4,
2023-09-28,22.1,17.6,27.3,0,,123,8.5,,1014.8,
2023-09-29,21.2,16.5,28.4,0.5,,80,8,,1018.2,
2023-09-30,21.1,16,26.6,0,,37,9.3,,1018.4,
2023-10-01,21.4,15.6,28,0,,70,12.2,,1018.7,
2023-10-02,21.2,15.6,27.8,0,,45,12.6,,1020,
2023-10-03,21.1,15.6,28.6,0,,67,9.8,,1021.9,
2023-10-04,20.5,15.5,28,0,,63,7.7,,1022.1,
2023-10-05,20.4,16,26.1,0,,83,8.3,,1022.2,
2023-10-06,20.5,16.2,27.2,0,,53,11.5,,1021.7,
2023-10-07,20.5,15.1,27.1,0,,41,9.7,,1021.3,
2023-10-08,19.5,13.8,26.2,0,,52,12.4,,1020.2,
2023-10-09,20.8,15.4,28.2,0,,38,11.4,,1020.3,
2023-10-10,20.9,15.7,28,0,,58,9.8,,1019.1,
2023-10-11,21.1,16.1,28.1,0,,88,8.6,,1020.4,
2023-10-12,20.1,14.7,28.2,0,,117,10.6,,1021.3,
2023-10-13,20,15.3,26.8,0,,38,9.3,,1020.8,
2023-10-14,19.6,14.7,26.4,0,,64,10,,1017.4,
2023-10-15,20.1,13.2,27,0,,153,13,,1012.1,
2023-10-16,19.6,16.7,25.6,4.8,,34,12.4,,1013.9,
2023-10-17,17.2,16,18.6,18.3,,58,10.9,,1015.1,
2023-10-18,16.8,12.6,24.6,0,,42,10.7,,1015.4,
2023-10-19,19.7,13.7,26.6,0,,116,17.2,,1013.7,
2023-10-20,24.5,19.1,30.6,0,,154,39.3,,1008.8,
2023-10-21,25.4,23.4,29.6,0.2,,159,39.6,,1009.9,
2023-10-22,21.8,18.4,28,9.3,,79,16.7,,1014,
2023-10-23,19.8,16.4,27,0.5,,80,8,,1017.7,
2023-10-24,18.9,14.6,26,0,,137,11,,1016.6,
2023-10-25,19.5,15.8,25.6,96.6,,140,17.4,,1011.9,
2023-10-26,20,16,25.4,0.8,,156,15.5,,1008.4,
2023-10-27,21.1,17.2,25.6,0,,153,24.7,,1007.2,
2023-10-28,20.8,16.5,26.2,0.3,,123,12,,1010.4,
2023-10-29,18.7,14.6,25.2,0,,109,7.7,,1016.3,
2023-10-30,18.2,13.4,25.4,0,,115,11.5,,1017.9,
2023-10-31,18.7,13.7,24.8,0.4,,124,22.5,,1014.2,
2023-11-01,18.6,15.1,25,2.6,,174,11.1,,1014.5,
2023-11-02,18.3,15.9,24,7.6,,192,14.7,,1010.7,
2023-11-03,19.8,16.2,25.2,24.6,,161,28.9,,1003.3,
2023-11-04,15.9,14.1,19.8,27.8,,170,15.6,,1003.5,
2023-11-05,18.7,13.2,23.4,0,,174,30.9,,1008.1,
2023-11-06,18,12.8,24.4,0.1,,137,10.3,,1015.4,
2023-11-07,17,12.2,24,0,,98,11.6,,1020,
2023-11-08,15.6,12.3,17.3,46.6,,92,17,,1018.7,
2023-11-09,14,9.7,22.2,0,,66,10.4,,1019.2,
2023-11-10,15.2,11,19,5.9,,146,24.2,,1013.3,
2023-11-11,15.6,5.8,19.2,16.4,,209,20.9,,1009.3,
2023-11-12,15.4,12.8,19.4,12.6,,145,14.8,,1012,
2023-11-13,14.7,10.2,19.6,13.9,,42,12.1,,1016.5,
2023-11-14,14.5,10,21.2,0,,102,9.6,,1019.1,
2023-11-15,17.2,11.6,24.6,1.7,,155,16.5,,1014,
2023-11-16,14.9,10.4,20.2,1.1,,36,10.5,,1017.9,
2023-11-17,16.5,11.1,21.2,6.6,,169,20.6,,1012.8,
2023-11-18,11.9,7.7,15.1,1.5,,2,26.4,,1015,
2023-11-19,8.9,5.2,14,0,,55,18.2,,1020.5,
2023-11-20,10.6,6,18.2,0,,76,7.9,,1017.6,
2023-11-21,15.1,9,20.4,0,,122,20.7,,1010.4,
2023-11-22,16.3,14.3,21.6,1.7,,105,18.3,,1006.5,
2023-11-23,16.1,11.9,23.4,0.4,,86,8.5,,1014.5,
2023-11-24,14.7,10.4,22,0.4,,108,15.1,,1007,
2023-11-25,12,5.8,18,23.7,,236,24.4,,990.1,
2023-11-26,6.7,4.2,9.8,1.4,,18,18.8,,1008.2,
2023-11-27,8.6,2.5,14.6,0.6,,112,15.7,,1017.5,
2023-11-28,14.6,11.2,18.6,16.9,,190,34.9,,1002.1,
2023-11-29,13.3,8.3,17.4,1.6,,224,13.1,,1007.2,
2023-11-30,13.7,8.1,19,0,,134,20.9,,1015.1,
2023-12-01,18.6,15.8,22,0,,164,39.2,,1013.2,
2023-12-02,19.7,17.4,23.6,0,,162,38.5,,1008.8,
2023-12-03,14.7,9.8,18,0.3,,297,12.4,,1013.9,
2023-12-04,10.3,7,14.4,0,,44,13.6,,1019.7,
2023-12-05,10,5.9,14.2,5.4,,83,10.2,,1015.2,
2023-12-06,10.7,7.8,15.2,6.2,,110,9.5,,1010.6,
2023-12-07,9.3,5,13.6,3.5,,56,9.9,,1014.3,
2023-12-08,6.5,2.6,12.8,0,,44,11.8,,1015.8,
2023-12-09,6.6,1.8,13.4,0,,60,8.1,,1015.4,
2023-12-10,7.5,3.7,10.8,8.4,,78,13.3,,1014.8,
2023-12-11,7.8,4,13.8,0,,71,9.5,,1016.8,
2023-12-12,10.8,6.5,16.7,0,,108,11.6,,1016.2,
2023-12-13,14.2,7.8,21,0,,120,26.5,,1010.6,
2023-12-14,15.7,10.4,20.6,21.3,,130,25.3,,1008.7,
2023-12-15,10.2,7.4,13.4,5.2,,41,17.3,,1013.7,
2023-12-16,9.6,6.2,13,4.6,,50,21.6,,1020.5,
2023-12-17,8.9,4,16,0,,56,13.9,,1033,
2023-12-18,6.8,2.7,14.6,0,,57,9.9,,1031.6,
2023-12-19,8.4,2.8,16.8,0,,92,6.8,,1024.9,
2023-12-20,9.4,4.2,16.5,0,,90,9.2,,1014.7,
2023-12-21,8.6,4.8,14.6,0,,74,9.3,,1009.1,
2023-12-22,11,5.6,16.8,1.2,,224,13.4,,1004.4,
2023-12-23,11.6,6.6,18.2,0,,150,13.8,,1010.3,
2023-12-24,11.8,6.5,19.6,0,,92,11.4,,1016.2,
2023-12-25,10.2,5.3,18,0,,78,8.3,,1019.7,
2023-12-26,10.7,5.6,17.6,0,,109,9.1,,1021.2,
2023-12-27,10.4,6.1,17,0,,57,10.5,,1024.4,
2023-12-28,9.3,5.1,15.4,0,,60,6.6,,1027.5,
2023-12-29,9.9,6.2,14.5,0,,56,6.8,,1024.7,
2023-12-30,8.6,4.1,15.8,0,,66,7.8,,1022,
2023-12-31,10.1,6.9,14.4,0,,91,7.1,,1020.4,
